REP,LIDER,EQUIPE,OFFICE,CANAL,EXCL_REP_ME,EXCL_REP
ext_gerlbrit,ext_danberg,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,12
ext_giluara,ext_danberg,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,64,105
ext_guiwilgn,ext_danberg,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,32,101
ext_huaarauj,ext_danberg,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,50,23
ext_israissa,ext_danberg,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,35,38
ext_jessikcu,ext_danberg,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,24,219
ext_jhpaulin,ext_danberg,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,25,65
ext_kapergen,ext_danberg,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,20
ext_kesamand,ext_danberg,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,16,13
ext_ketchris,ext_danberg,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,11,15
ext_livijoao,ext_danberg,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,26,45
ext_marcioda,ext_danberg,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,79,162
ext_mariepau,ext_danberg,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,10,98
ext_medeanna,ext_danberg,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,11,131
ext_miroferr,ext_danberg,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,4
ext_perlthai,ext_danberg,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,2,70
ext_recristh,ext_danberg,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,22,160
ext_simauluc,ext_danberg,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,43,145
ext_taisalim,ext_danberg,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,32,103
ext_tavamath,ext_danberg,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,20,80
ext_thatbati,ext_danberg,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,1
ext_thiaraga,ext_danberg,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,13,36
ext_vascpedr,ext_danberg,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,1,38
ext_gamonjoa,ext_dekevell,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,2
ext_alwitori,ext_edcamari,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,14,77
ext_beasales,ext_edcamari,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,0,18
ext_brsantor,ext_edcamari,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,15,14
ext_cororica,ext_edcamari,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,19,61
ext_djhenriq,ext_edcamari,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,44,74
ext_erraquie,ext_edcamari,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,6,12
ext_fefrenan,ext_edcamari,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,0,2
ext_gidelima,ext_edcamari,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,1
ext_goncalfl,ext_edcamari,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,22,71
ext_ingdanta,ext_edcamari,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,0,40
ext_jefseraf,ext_edcamari,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,3,23
ext_joaqufra,ext_edcamari,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,1,41
ext_kerehapu,ext_edcamari,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,8,27
ext_kervaler,ext_edcamari,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_nicolebe,ext_edcamari,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,2,13
ext_sacarjul,ext_edcamari,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,14,46
ext_sithally,ext_edcamari,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,2,51
ext_tekaiki,ext_edcamari,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,1
ext_tekaiki,ext_edcamari,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,6,23
ext_alfilha,ext_ellosous,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,0,6
ext_celijuli,ext_ellosous,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,46,66
ext_claudemm,ext_ellosous,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,26,39
ext_cordeirc,ext_ellosous,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,11,45
ext_grazibea,ext_ellosous,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,26,122
ext_henrikma,ext_ellosous,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,26,64
ext_igmarinh,ext_ellosous,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,0,34
ext_joscaua,ext_ellosous,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,0,69
ext_marcjoan,ext_ellosous,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,15,40
ext_montesar,ext_ellosous,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,20,105
ext_silimama,ext_ellosous,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,4,44
ext_alnascga,ext_frasouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,2,58
ext_anasoua,ext_frasouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,13,42
ext_biancbez,ext_frasouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,4
ext_brasiana,ext_frasouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,66
ext_brenabez,ext_frasouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,1,3
ext_camillla,ext_frasouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,8,25
ext_coutmath,ext_frasouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,11,31
ext_crmorisa,ext_frasouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,18
ext_dabanos,ext_frasouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,16,110
ext_emjamill,ext_frasouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,17,101
ext_enlisita,ext_frasouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,26,213
ext_gosisamu,ext_frasouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,1,82
ext_gueraldo,ext_frasouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,60,66
ext_hevmarco,ext_frasouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,78,189
ext_johander,ext_frasouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,8
ext_jucifran,ext_frasouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,6
ext_laurduqu,ext_frasouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,8,5
ext_mavidere,ext_frasouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,5
ext_miroferr,ext_frasouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,5,135
ext_sialvivi,ext_frasouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,3,44
ext_sisanigo,ext_frasouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,3
ext_thalinev,ext_frasouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,8,77
ext_yabeserr,ext_frasouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,27,87
ext_alclarma,ext_kasssouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,17,57
ext_alezacar,ext_kasssouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,4,100
ext_anlustos,ext_kasssouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,7,25
ext_bedebatt,ext_kasssouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,12
ext_crslais,ext_kasssouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,18,34
ext_fabralbu,ext_kasssouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,6,23
ext_gaferrem,ext_kasssouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,12,21
ext_gerlbrit,ext_kasssouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,7,99
ext_germorae,ext_kasssouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,19,35
ext_grazibea,ext_kasssouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,28,43
ext_henrneto,ext_kasssouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,88,273
ext_jhpaulin,ext_kasssouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,40,129
ext_jodigna,ext_kasssouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,3,19
ext_jumeinki,ext_kasssouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,8,122
ext_kapergen,ext_kasssouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,17,106
ext_keltgome,ext_kasssouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,10,57
ext_ketchris,ext_kasssouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,63
ext_ligouvei,ext_kasssouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,120,114
ext_lirarafa,ext_kasssouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,19,17
ext_livijoao,ext_kasssouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,7,37
ext_nilsmart,ext_kasssouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,9,19
ext_panobreg,ext_kasssouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,44,51
ext_riamaran,ext_kasssouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,1,26
ext_rocoluiz,ext_kasssouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,126,289
ext_silimama,ext_kasssouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,26
ext_soushelo,ext_kasssouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,7,128
ext_tavamath,ext_kasssouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,36,175
ext_thiaraga,ext_kasssouz,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,28,102
ext_annamara,ext_maramanc,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,1
ext_camottma,ext_maramanc,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,29,54
ext_coutmath,ext_maramanc,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,31
ext_decristh,ext_maramanc,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,24,90
ext_eduaapol,ext_maramanc,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,5,34
ext_evheydry,ext_maramanc,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,75
ext_franrian,ext_maramanc,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,10,53
ext_gusangab,ext_maramanc,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,6,222
ext_hefrrafa,ext_maramanc,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,8,110
ext_hevmarco,ext_maramanc,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,1
ext_jonatfig,ext_maramanc,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,1,61
ext_kaikvict,ext_maramanc,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,6,22
ext_kedysilv,ext_maramanc,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,10,78
ext_mariasis,ext_maramanc,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,11,40
ext_penasana,ext_maramanc,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,28,36
ext_raquedan,ext_maramanc,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,81
ext_reketry,ext_maramanc,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,11,21
ext_tainfeli,ext_maramanc,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,4,35
ext_tekaiki,ext_maramanc,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,13,9
ext_thabande,ext_maramanc,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,28,57
ext_alfilha,ext_raphenri,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,2,11
ext_biacassi,ext_raphenri,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,25,95
ext_coeverto,ext_raphenri,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,11,131
ext_crlimgab,ext_raphenri,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,0,9
ext_elizamel,ext_raphenri,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,14,106
ext_elizamel,ext_raphenri,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,1,24
ext_gabgamba,ext_raphenri,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,24,104
ext_gabrrais,ext_raphenri,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,1,15
ext_georvito,ext_raphenri,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,4,0
ext_georvito,ext_raphenri,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,10,23
ext_jenguede,ext_raphenri,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,0,5
ext_kalebarr,ext_raphenri,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,8,16
ext_kekely,ext_raphenri,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,0,2
ext_luaevert,ext_raphenri,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,17,66
ext_luaevert,ext_raphenri,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,13,8
ext_mabemath,ext_raphenri,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,29,96
ext_nimattos,ext_raphenri,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,5,39
ext_pafernma,ext_raphenri,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,1,29
ext_pimluiz,ext_raphenri,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,0,25
ext_pimluiz,ext_raphenri,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,1
ext_samigfra,ext_raphenri,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,1,3
ext_sapaumar,ext_raphenri,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,23,51
ext_seandres,ext_raphenri,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,10,12
ext_thaysbri,ext_raphenri,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,0,20
ext_violandr,ext_raphenri,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,0,3
ext_anthonso,ext_ribeipab,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,24,52
ext_biancbez,ext_ribeipab,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,41,239
ext_brenabez,ext_ribeipab,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,4
ext_carrozen,ext_ribeipab,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,1,49
ext_crmorisa,ext_ribeipab,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,2
ext_crpereid,ext_ribeipab,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,8,53
ext_crslais,ext_ribeipab,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,3,10
ext_danikaua,ext_ribeipab,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,2,23
ext_derenova,ext_ribeipab,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,9
ext_dopalito,ext_ribeipab,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,2,6
ext_edcnogue,ext_ribeipab,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,1,10
ext_fabridan,ext_ribeipab,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,1,12
ext_gafahein,ext_ribeipab,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,20
ext_gaferrem,ext_ribeipab,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,2
ext_gamonjoa,ext_ribeipab,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,10
ext_georvito,ext_ribeipab,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,11
ext_glmagnum,ext_ribeipab,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,13
ext_gueraldo,ext_ribeipab,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,3,14
ext_huaarauj,ext_ribeipab,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,2,49
ext_israissa,ext_ribeipab,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,3
ext_jodigna,ext_ribeipab,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,7
ext_johander,ext_ribeipab,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,10
ext_kapergen,ext_ribeipab,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,1,22
ext_keltgome,ext_ribeipab,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,12,16
ext_lirarafa,ext_ribeipab,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,3
ext_luzitcru,ext_ribeipab,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,3,58
ext_marcioda,ext_ribeipab,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,5,12
ext_mavidere,ext_ribeipab,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,35
ext_nilsmart,ext_ribeipab,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,6,7
ext_panobreg,ext_ribeipab,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,7
ext_pimluiz,ext_ribeipab,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,1,16
ext_reketry,ext_ribeipab,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,10
ext_ritacard,ext_ribeipab,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,2,40
ext_roswesll,ext_ribeipab,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,1,30
ext_silimaya,ext_ribeipab,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,2,125
ext_sisanigo,ext_ribeipab,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,85
ext_thaynata,ext_ribeipab,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,10
ext_thaysbri,ext_ribeipab,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,6,8
ext_vivrafae,ext_ribeipab,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,15,139
ext_wesllbri,ext_ribeipab,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,13,65
ext_jozarodr,ext_sergfrei,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,0,4
ext_annamara,ext_vinujoao,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,2,13
ext_anthonso,ext_vinujoao,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,7
ext_brenbelt,ext_vinujoao,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,1,11
ext_crlimgab,ext_vinujoao,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,1,54
ext_crpereid,ext_vinujoao,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,1,24
ext_elizamel,ext_vinujoao,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,17,37
ext_erraquie,ext_vinujoao,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,4,23
ext_gabrrais,ext_vinujoao,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,13,32
ext_gafahein,ext_vinujoao,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,19
ext_giluara,ext_vinujoao,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,1,35
ext_henrikma,ext_vinujoao,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,17,42
ext_igmarinh,ext_vinujoao,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,11,23
ext_jefseraf,ext_vinujoao,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,41,33
ext_jenguede,ext_vinujoao,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,2,38
ext_kalebarr,ext_vinujoao,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,10,25
ext_kekely,ext_vinujoao,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,0,12
ext_kerehapu,ext_vinujoao,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,11,44
ext_kervaler,ext_vinujoao,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,6,33
ext_luaevert,ext_vinujoao,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,14,37
ext_mariepau,ext_vinujoao,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,0,24
ext_medeanna,ext_vinujoao,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,2,28
ext_perlthai,ext_vinujoao,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,35,10
ext_recristh,ext_vinujoao,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,13,30
ext_ritacard,ext_vinujoao,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,11,18
ext_samigfra,ext_vinujoao,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,0,10
ext_seandres,ext_vinujoao,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,15,90
ext_silgabro,ext_vinujoao,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,1,15
ext_simauluc,ext_vinujoao,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,43,50
ext_taycarlo,ext_vinujoao,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,19,49
ext_vascpedr,ext_vinujoao,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,4,11
ext_violandr,ext_vinujoao,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL CHAT,0,21
ext_vivrafae,ext_vinujoao,BR_Publicaciones_Sellers_Longtail,AEC,MULTICANAL C2C,2,9
ext_cervitor,ext_adaconce,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,6,8
ext_aibarbos,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,1,0
ext_almeireb,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,7
ext_amejoao,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,2
ext_antassil,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,2
ext_arialuan,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,24,5
ext_bastofab,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_breleute,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_coneveli,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,4
ext_courafae,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,1,7
ext_diegmatt,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,26,14
ext_esamor,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_gusamate,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,11
ext_helbbati,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_isadriel,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_jacaalve,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,1,9
ext_jealane,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,2
ext_jesilvra,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,3
ext_jesobian,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,2
ext_jociansa,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,2
ext_jorssant,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,2
ext_laracort,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,5
ext_lirabeat,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,1,7
ext_luaevell,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
