REP,LIDER,EQUIPE,OFFICE,CANAL,EXCL_REP_ME,EXCL_REP
ext_geovkell,ext_carvapri,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,6,46
ext_hillopes,ext_carvapri,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,35,18
ext_jecaalin,ext_carvapri,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,7,30
ext_luanolia,ext_carvapri,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,6,33
ext_masantav,ext_carvapri,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,7
ext_milesil,ext_carvapri,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,24,58
ext_neoscar,ext_carvapri,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,15
ext_olanfeli,ext_carvapri,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,11,47
ext_olscaiqu,ext_carvapri,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,5,9
ext_pabarroa,ext_carvapri,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,3,21
ext_raibrend,ext_carvapri,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,11
ext_raquelem,ext_carvapri,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,11,4
ext_safernaf,ext_carvapri,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,15,37
ext_sandrofa,ext_carvapri,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,3
ext_sasoarva,ext_carvapri,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,5,27
ext_valesjul,ext_carvapri,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,46
ext_wilsojes,ext_carvapri,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,8,41
ext_daipimen,ext_chacampo,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,3,22
ext_diegopra,ext_chacampo,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,21
ext_giselele,ext_chacampo,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,43
ext_gocaique,ext_chacampo,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,21,89
ext_jeasena,ext_chacampo,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,21
ext_juliadam,ext_chacampo,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,4,35
ext_larirabe,ext_chacampo,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,10,44
ext_lindauma,ext_chacampo,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,26,37
ext_mamarjoa,ext_chacampo,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,3,43
ext_manuerei,ext_chacampo,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,37
ext_naroma,ext_chacampo,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,13,43
ext_nilsocar,ext_chacampo,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,26
ext_sangeisa,ext_chacampo,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,5,37
ext_socoalex,ext_chacampo,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,10,78
ext_thcaires,ext_chacampo,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,3
ext_almeitai,ext_cibelmel,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,2
ext_alexiaso,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,9,31
ext_danianun,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,2
ext_dasoudan,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,41
ext_diegopra,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,11,12
ext_elissaro,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,16,21
ext_ellbarau,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,19,22
ext_geovkell,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_giselele,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,7,84
ext_gocaique,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,16,52
ext_jadnaiar,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,1,22
ext_jeasena,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,18
ext_jecaalin,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,3
ext_juliadam,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,2,60
ext_kaykerod,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,15,27
ext_larirabe,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,9,13
ext_lindauma,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,26,43
ext_manuerei,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,1,50
ext_marijsan,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,2,25
ext_melostef,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,16,70
ext_milesil,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,1,4
ext_misacruz,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,30
ext_naroma,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,32,117
ext_nilsocar,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,20,38
ext_olanfeli,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,13
ext_pabarroa,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_railcost,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,2,16
ext_saconjoa,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,22
ext_saconmat,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,40
ext_sangeisa,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,20,73
ext_sasamile,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,7,32
ext_sasoarva,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,8
ext_socoalex,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,11,47
ext_soluci,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,28
ext_valdnfer,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,6
ext_almeitai,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,22
ext_arhpaulo,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_cervitor,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,29
ext_courafae,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,7,30
ext_dandarao,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,1,12
ext_danianun,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,4
ext_elfavill,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,10
ext_elisap,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_esamor,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,9
ext_evevasco,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,5,25
ext_gusamate,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,3,53
ext_hillopes,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,4
ext_jacaalve,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,13
ext_jesilvra,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,7,18
ext_jorssant,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,11,31
ext_joyccoel,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,17,1
ext_luaevell,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,18
ext_manuellj,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,13,23
ext_mathsoaa,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,6,34
ext_michelqu,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,12
ext_nisacram,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,8
ext_rosianso,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,3,12
ext_sangeisa,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,1,45
ext_sasoarva,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,3
ext_sucafe,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,1,20
ext_tayanvit,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,4,7
ext_valdelre,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,1,6
ext_valdnfer,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_vamacena,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,14,8
ext_arielepe,ext_feplucia,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_alemoniq,ext_geisesan,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_almeireb,ext_geisesan,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,2,22
ext_amejoao,ext_geisesan,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,1,13
ext_diegmatt,ext_geisesan,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,2,7
ext_jealane,ext_geisesan,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_jesobian,ext_geisesan,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,17
ext_laracort,ext_geisesan,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,11,13
ext_mesadrie,ext_geisesan,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,13
ext_nasane,ext_geisesan,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,8,10
ext_pamelata,ext_geisesan,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,14,13
ext_queborge,ext_geisesan,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,4,20
ext_reanbeat,ext_geisesan,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,25
ext_stepdomi,ext_geisesan,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,13,12
ext_adriasia,ext_jaqsanto,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,5
ext_apbomari,ext_jaqsanto,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,4
ext_ariadnvi,ext_jaqsanto,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,3
ext_barbaros,ext_jaqsanto,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,4
ext_eriargol,ext_jaqsanto,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,3
ext_gamuniqu,ext_jaqsanto,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,2
ext_iasminfe,ext_jaqsanto,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,3,3
ext_marleanu,ext_jaqsanto,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,7
ext_melissab,ext_jaqsanto,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,1,1
ext_mirpinho,ext_jaqsanto,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,4
ext_pagoudim,ext_jaqsanto,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,2
ext_robefe,ext_jaqsanto,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,8
ext_rofranc,ext_jaqsanto,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,1,4
ext_sasrosea,ext_jaqsanto,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,2
ext_valesnas,ext_jaqsanto,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,3
ext_beroaman,ext_karacost,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,3
ext_gleimach,ext_karacost,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,24,1
ext_italeite,ext_karacost,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,5
ext_licormar,ext_karacost,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,7,7
ext_ruaneoli,ext_karacost,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,3,4
ext_samachda,ext_karacost,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,2
ext_silvsamp,ext_karacost,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,4
ext_sourai,ext_karacost,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,14
ext_viframan,ext_karacost,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,5
ext_violiana,ext_karacost,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,3
ext_arhpaulo,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,31,46
ext_beatc,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,31,69
ext_caisacra,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,26,86
ext_calimdan,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,41,77
ext_cicandre,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,62,106
ext_hillopes,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,34,30
ext_ivoleite,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,14,80
ext_jeoemill,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,5,14
ext_jesilvra,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,9,20
ext_julnaiar,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,12,62
ext_lifernaj,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,5
ext_livimend,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,6
ext_mathsoaa,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,2,76
ext_nisacram,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,15,51
ext_olscaiqu,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,55
ext_paulao,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,4
ext_raimilen,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,3,88
ext_sanemile,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,29,90
ext_sobarbog,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,15
ext_taiabomf,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,7
ext_vansou,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_borgsamu,ext_michpess,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,OFFLINE,57,0
ext_alemoniq,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,2
ext_almeireb,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,7
ext_almmaira,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,10
ext_amejoao,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,2,2
ext_arielepe,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,8,4
ext_caelisab,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_coneveli,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,2,3
ext_courafae,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,3
ext_deissous,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_laracort,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,6
ext_lirabeat,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,4
ext_masantav,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_mesadrie,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,4,4
ext_mirpinho,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,5
ext_olargeov,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,3
ext_paulaste,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,6
ext_raclucas,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,8,2
ext_rimacgab,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,5
ext_saconjoa,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,7
ext_sandrofa,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,2
ext_siramobr,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,2
ext_sobarbog,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_teikaren,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_valdelre,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,1,0
ext_vasamand,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,1,1
ext_vireisjo,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_beatc,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,7
ext_camisilo,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,28,49
ext_coumaril,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,4,7
ext_elisap,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,28,93
ext_esamor,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,82,37
ext_ferremai,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,2,9
ext_jeoemill,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,29
ext_joyccoel,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,88
ext_julnaiar,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,3
ext_lifernaj,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,3,48
ext_lilsan,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,27,65
ext_lirabeat,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,1,12
ext_livimend,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,36,92
ext_luanolia,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,2
ext_mathsoaa,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,1,2
ext_moreirem,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,70,104
ext_olscaiqu,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,3
ext_paulao,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,4,44
ext_paulaste,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,4,12
ext_safernaf,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_sipatran,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,1,32
ext_taiabomf,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,5,64
ext_thalitne,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,10
ext_valesjul,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,4
ext_vansou,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,31,89
ext_wilsojes,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,7,6
ext_edniljes,ext_rosarilu,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_anecarin,ext_saalmeib,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,83
ext_cibelrei,ext_saalmeib,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,2,78
ext_daipimen,ext_saalmeib,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,2
ext_damasceg,ext_saalmeib,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,15,86
ext_dandarao,ext_saalmeib,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_elfavill,ext_saalmeib,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,3,34
ext_laraalca,ext_saalmeib,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,1,7
ext_leiteped,ext_saalmeib,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,32,127
ext_mamarjoa,ext_saalmeib,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,36,91
ext_marijsan,ext_saalmeib,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,12,18
ext_melisous,ext_saalmeib,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,92,122
ext_rafasilu,ext_saalmeib,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,23,58
ext_rodeise,ext_saalmeib,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,42,90
